battery,feature,horizon,metric,block_length,bootstrap_n,estimate,ci_low,ci_high,n
CS2_38,HF4,1,partial_pearson_controlling_SOH,30,1000,0.06196960392689618,-0.015742165285121845,0.13399156987412064,550
CS2_38,HF5,1,degradation_pearson,10,1000,-0.09902121053871094,-0.1566822805936697,-0.02783815651441369,550
CS2_38,HF5,1,degradation_spearman,10,1000,-0.032552596806356346,-0.1254122642436924,0.06415114179702738,550
CS2_38,HF5,1,partial_pearson_controlling_SOH,10,1000,0.01657683744571406,-0.05720883280557065,0.09868876344141807,550
CS2_38,HF5,1,degradation_pearson,20,1000,-0.10027660159184881,-0.14852078151126502,-0.0325467017935544,550
CS2_38,HF5,1,degradation_spearman,20,1000,-0.03179184602068058,-0.12474065385102086,0.06734949472262303,550
CS2_38,HF5,1,partial_pearson_controlling_SOH,20,1000,0.015958351829238732,-0.05585750912331846,0.0914582823879953,550
CS2_38,HF5,1,degradation_pearson,30,1000,-0.10136652006695189,-0.14842247544198378,-0.029197280643895828,550
CS2_38,HF5,1,degradation_spearman,30,1000,-0.03217285493533831,-0.1201524296906662,0.08007828675039827,550
CS2_38,HF5,1,partial_pearson_controlling_SOH,30,1000,0.01765079100714013,-0.05056076266136453,0.09276023025201872,550
CS2_38,HF6,1,degradation_pearson,10,1000,-0.07293967684204472,-0.13444053385804386,0.006040392549093845,550
CS2_38,HF6,1,degradation_spearman,10,1000,0.03464035700097608,-0.04341152404449988,0.11377260517692349,550
CS2_38,HF6,1,partial_pearson_controlling_SOH,10,1000,-0.02528218657440328,-0.11466149362624052,0.0806969324751738,550
CS2_38,HF6,1,degradation_pearson,20,1000,-0.06951827422730326,-0.13218171670075904,0.018317893686809524,550
CS2_38,HF6,1,degradation_spearman,20,1000,0.038138135891180716,-0.047349259113975285,0.12043555492942222,550
CS2_38,HF6,1,partial_pearson_controlling_SOH,20,1000,-0.024352377418314725,-0.11727616570458807,0.06867998632535949,550
CS2_38,HF6,1,degradation_pearson,30,1000,-0.06618473674681533,-0.13234149961252342,0.014952754554058057,550
CS2_38,HF6,1,degradation_spearman,30,1000,0.037707734945815294,-0.04902059919095422,0.12472971699340557,550
CS2_38,HF6,1,partial_pearson_controlling_SOH,30,1000,-0.026201852916462546,-0.10499506293320666,0.06155194644965631,550
CS2_38,HF7,1,degradation_pearson,10,1000,-0.015359213555456476,-0.043426865945081015,0.0011635554610623336,1019
CS2_38,HF7,1,degradation_spearman,10,1000,-0.10051601451610295,-0.1762010733094521,-0.01868495761465871,1019
CS2_38,HF7,1,partial_pearson_controlling_SOH,10,1000,0.6224537045025624,0.46454200723520783,0.7384224237028442,1019
CS2_38,HF7,1,degradation_pearson,20,1000,-0.014967970974417474,-0.04341910270631696,0.0006249442578554045,1019
CS2_38,HF7,1,degradation_spearman,20,1000,-0.09601347384871309,-0.18358857176910304,-0.004387249276909409,1019
CS2_38,HF7,1,partial_pearson_controlling_SOH,20,1000,0.6198522046947089,0.4776938531050053,0.7267956203435608,1019
CS2_38,HF7,1,degradation_pearson,30,1000,-0.01481012609752997,-0.04547490336734934,-0.0011097640321650754,1019
CS2_38,HF7,1,degradation_spearman,30,1000,-0.0940390034702009,-0.19264054689910562,0.017447919501727648,1019
CS2_38,HF7,1,partial_pearson_controlling_SOH,30,1000,0.6194215459405528,0.475724062364784,0.7085137280461989,1019
CS2_38,HF8,1,degradation_pearson,10,1000,-0.0003002627322624441,-0.03036478761796302,0.03398834360420376,992
CS2_38,HF8,1,degradation_spearman,10,1000,0.10887918988633191,0.03270632849828872,0.1811528219374945,992
CS2_38,HF8,1,partial_pearson_controlling_SOH,10,1000,-0.13862735442215599,-0.26050558915049726,0.032925412678417976,992
CS2_38,HF8,1,degradation_pearson,20,1000,-0.0013739791242419644,-0.03532073672701384,0.030218103690811574,992
CS2_38,HF8,1,degradation_spearman,20,1000,0.10345447011644796,0.008373425554804876,0.18949536950888762,992
CS2_38,HF8,1,partial_pearson_controlling_SOH,20,1000,-0.141628884762931,-0.24827773356032667,0.04670503402316931,992
CS2_38,HF8,1,degradation_pearson,30,1000,-0.0007738161498677615,-0.03317602927102546,0.026286483830427018,992
CS2_38,HF8,1,degradation_spearman,30,1000,0.10281760024735215,-0.012505445963246669,0.194410217584354,992
CS2_38,HF8,1,partial_pearson_controlling_SOH,30,1000,-0.14545521940460293,-0.2545159122737681,0.04663035816899739,992
CS2_38,HF1,4,degradation_pearson,10,1000,-0.0320894193867845,-0.08270584704160464,0.002164584694224743,1016
CS2_38,HF1,4,degradation_spearman,10,1000,-0.08089421044124179,-0.17724885622997227,0.013136275230117752,1016
CS2_38,HF1,4,partial_pearson_controlling_SOH,10,1000,0.5824387458595712,0.2950143378221159,0.7841382996382203,1016
CS2_38,HF1,4,degradation_pearson,20,1000,-0.03065509620109523,-0.08170879034067033,-0.0011674127225229194,1016
CS2_38,HF1,4,degradation_spearman,20,1000,-0.07652289326145953,-0.1844916001307716,0.03901392815638636,1016
CS2_38,HF1,4,partial_pearson_controlling_SOH,20,1000,0.5869562086633899,0.32019576507097003,0.7413857732748695,1016
CS2_38,HF1,4,degradation_pearson,30,1000,-0.030512086094362675,-0.07576209224305343,-0.0009117577973411882,1016
CS2_38,HF1,4,degradation_spearman,30,1000,-0.0753535292760228,-0.18674773927639077,0.0544904728420275,1016
CS2_38,HF1,4,partial_pearson_controlling_SOH,30,1000,0.5818065138483088,0.3449380117704709,0.7306810955574704,1016
CS2_38,HF2,4,degradation_pearson,10,1000,0.01025440940571649,-0.03512833101931437,0.0710177710015893,989
CS2_38,HF2,4,degradation_spearman,10,1000,0.06686616989102208,-0.03598807055616384,0.15622843419226426,989
CS2_38,HF2,4,partial_pearson_controlling_SOH,10,1000,-0.1003502333777721,-0.18871377542718995,0.021790204310880204,989
CS2_38,HF2,4,degradation_pearson,20,1000,0.010408892568156795,-0.027960107821884683,0.06512537281139567,989
CS2_38,HF2,4,degradation_spearman,20,1000,0.05996413160181939,-0.038849433880492765,0.15557881099328988,989
CS2_38,HF2,4,partial_pearson_controlling_SOH,20,1000,-0.10090260428194563,-0.19847040843131436,0.03167102818701404,989
CS2_38,HF2,4,degradation_pearson,30,1000,0.008801252940319117,-0.023729353768186193,0.06328723157819176,989
CS2_38,HF2,4,degradation_spearman,30,1000,0.05951524249377234,-0.06589997179814931,0.16585187393847325,989
CS2_38,HF2,4,partial_pearson_controlling_SOH,30,1000,-0.10169966300582318,-0.1857796564972442,0.04501201804814956,989
CS2_38,HF3,4,degradation_pearson,10,1000,0.1278122137863411,-0.02520334533387804,0.6329659998225202,985
CS2_38,HF3,4,degradation_spearman,10,1000,-0.031010991034696875,-0.12546225831198768,0.07285199011445652,985
CS2_38,HF3,4,partial_pearson_controlling_SOH,10,1000,-0.10960168879762935,-0.7035173318729248,0.014987165378173063,985
CS2_38,HF3,4,degradation_pearson,20,1000,0.13147252211047272,-0.02670101297227624,0.6009141984074073,985
CS2_38,HF3,4,degradation_spearman,20,1000,-0.03083138688657277,-0.13489918220899932,0.08256643975844945,985
CS2_38,HF3,4,partial_pearson_controlling_SOH,20,1000,-0.11448409457038322,-0.6546947447357345,0.014839208381287316,985
CS2_38,HF3,4,degradation_pearson,30,1000,0.1329733362893724,-0.027393247753743053,0.5922352849648618,985
CS2_38,HF3,4,degradation_spearman,30,1000,-0.026828496829656514,-0.14773272679628477,0.1156850208902177,985
CS2_38,HF3,4,partial_pearson_controlling_SOH,30,1000,-0.11384019915358178,-0.6363647828835305,0.01635708855225214,985
CS2_38,HF4,4,degradation_pearson,10,1000,-0.12527927860339413,-0.18912683702187133,-0.00034581218397201425,549
CS2_38,HF4,4,degradation_spearman,10,1000,0.027806097308471608,-0.09313686130976292,0.15792778124561316,549
CS2_38,HF4,4,partial_pearson_controlling_SOH,10,1000,-0.06988122912196662,-0.1831112426444743,0.00461412671538655,549
CS2_38,HF4,4,degradation_pearson,20,1000,-0.12371765010012778,-0.17938643081590616,-0.0018005327791274705,549
CS2_38,HF4,4,degradation_spearman,20,1000,0.02974906550599899,-0.10390681697075031,0.1767551317466653,549
CS2_38,HF4,4,partial_pearson_controlling_SOH,20,1000,-0.06991289912533905,-0.18683975573789588,0.01339978450081674,549
CS2_38,HF4,4,degradation_pearson,30,1000,-0.12124654294050144,-0.18129047400942283,0.022579150414679082,549
CS2_38,HF4,4,degradation_spearman,30,1000,0.04000036402400438,-0.09896794298747895,0.2064777724640397,549
CS2_38,HF4,4,partial_pearson_controlling_SOH,30,1000,-0.0727179775262316,-0.18379453867759152,0.008094775433105524,549
CS2_38,HF5,4,degradation_pearson,10,1000,-0.08015356677060018,-0.16675238602600917,0.04748957526499566,549
CS2_38,HF5,4,degradation_spearman,10,1000,0.12268826894071583,-0.0116119580512042,0.2606601981795465,549
CS2_38,HF5,4,partial_pearson_controlling_SOH,10,1000,-0.1016397694037568,-0.18840217195516099,-0.04908721348136422,549
CS2_38,HF5,4,degradation_pearson,20,1000,-0.08544928010161179,-0.1479643534658524,0.05632733231237861,549
CS2_38,HF5,4,degradation_spearman,20,1000,0.12381662231379637,-0.01156941048212793,0.2878371928782903,549
CS2_38,HF5,4,partial_pearson_controlling_SOH,20,1000,-0.10118738064899327,-0.18752003924358568,-0.048375171422184206,549
CS2_38,HF5,4,degradation_pearson,30,1000,-0.08176664754618704,-0.14760678991108245,0.08885192342485543,549
CS2_38,HF5,4,degradation_spearman,30,1000,0.13407122150720047,-0.027074341754465728,0.3172090148530443,549
CS2_38,HF5,4,partial_pearson_controlling_SOH,30,1000,-0.10346914530735014,-0.18631999962039908,-0.05010301308770934,549
CS2_38,HF6,4,degradation_pearson,10,1000,-0.028017031805294478,-0.08546560839683202,0.0715155978280262,549
CS2_38,HF6,4,degradation_spearman,10,1000,0.15947871671049468,0.03694172179762883,0.27009907550757567,549
CS2_38,HF6,4,partial_pearson_controlling_SOH,10,1000,-0.12921997040958416,-0.17799005239179916,-0.06386454217548794,549
CS2_38,HF6,4,degradation_pearson,20,1000,-0.028457049392056535,-0.08334473677114877,0.0822230826189988,549
CS2_38,HF6,4,degradation_spearman,20,1000,0.1631781131164058,0.027962673453463337,0.2807394908388667,549
CS2_38,HF6,4,partial_pearson_controlling_SOH,20,1000,-0.12932782641762242,-0.1830815130855711,-0.06910797324683032,549
CS2_38,HF6,4,degradation_pearson,30,1000,-0.022768183569045582,-0.08611783693594638,0.0993746151512169,549
CS2_38,HF6,4,degradation_spearman,30,1000,0.16071380161002768,0.021192940073479813,0.3031370573652909,549
CS2_38,HF6,4,partial_pearson_controlling_SOH,30,1000,-0.12656351455580478,-0.17845906629395333,-0.07417058720521241,549
CS2_38,HF7,4,degradation_pearson,10,1000,-0.030324290594594856,-0.07733308219000846,0.0015769047630293934,1016
CS2_38,HF7,4,degradation_spearman,10,1000,-0.07699230278217416,-0.17497601166704949,0.02382814857475842,1016
CS2_38,HF7,4,partial_pearson_controlling_SOH,10,1000,0.5842553753088167,0.2942261193458883,0.7847722044655562,1016
CS2_38,HF7,4,degradation_pearson,20,1000,-0.030827086633003507,-0.0742189088372517,-0.0008999799553177929,1016
CS2_38,HF7,4,degradation_spearman,20,1000,-0.07652016282975697,-0.17911097585301589,0.04086291141835977,1016
CS2_38,HF7,4,partial_pearson_controlling_SOH,20,1000,0.5965780584432,0.32046583684057156,0.746756536929853,1016
CS2_38,HF7,4,degradation_pearson,30,1000,-0.030811589303192884,-0.07663778153855998,-0.00211706578609916,1016
CS2_38,HF7,4,degradation_spearman,30,1000,-0.07695029793698954,-0.18798899866970797,0.05739641834053828,1016
CS2_38,HF7,4,partial_pearson_controlling_SOH,30,1000,0.5838310063997838,0.3373259363675133,0.7321769511285223,1016
CS2_38,HF8,4,degradation_pearson,10,1000,0.012864611451763557,-0.028296489549031592,0.0653553219390679,989
CS2_38,HF8,4,degradation_spearman,10,1000,0.07832934973044187,-0.024398753505260707,0.16144097132682467,989
CS2_38,HF8,4,partial_pearson_controlling_SOH,10,1000,-0.13959137540974695,-0.23927977921291246,0.019278111086069864,989
CS2_38,HF8,4,degradation_pearson,20,1000,0.01335938040075618,-0.02176855614297327,0.06954586622135049,989
CS2_38,HF8,4,degradation_spearman,20,1000,0.07094375129571293,-0.03393761039366432,0.1639210807966514,989
CS2_38,HF8,4,partial_pearson_controlling_SOH,20,1000,-0.13498213286142868,-0.23783244174887552,0.039638099412355715,989
CS2_38,HF8,4,degradation_pearson,30,1000,0.013344423276245408,-0.020196624877632182,0.0658414260326147,989
CS2_38,HF8,4,degradation_spearman,30,1000,0.06982104421465554,-0.05043590738918367,0.1700482257427063,989
CS2_38,HF8,4,partial_pearson_controlling_SOH,30,1000,-0.1332267956113879,-0.22398638969069973,0.046381253844847745,989
CS2_38,HF1,8,degradation_pearson,10,1000,-0.07942592469199214,-0.15092445072625252,-0.02942127297578994,1012
CS2_38,HF1,8,degradation_spearman,10,1000,-0.21756119041951966,-0.3409351440467783,-0.09340079178582611,1012
CS2_38,HF1,8,partial_pearson_controlling_SOH,10,1000,0.5646447322877401,0.2180542241086707,0.811550012827601,1012
CS2_38,HF1,8,degradation_pearson,20,1000,-0.07940175429533386,-0.15205216344880562,-0.03174671749682432,1012
CS2_38,HF1,8,degradation_spearman,20,1000,-0.21253398494276846,-0.3531737860779812,-0.04934519965379541,1012
CS2_38,HF1,8,partial_pearson_controlling_SOH,20,1000,0.569277199452383,0.25218522420859624,0.7897397393217872,1012
CS2_38,HF1,8,degradation_pearson,30,1000,-0.07738704790677839,-0.16483310157352107,-0.031773024044561296,1012
CS2_38,HF1,8,degradation_spearman,30,1000,-0.21289606229124614,-0.36932964666241064,-0.005836704037487645,1012
CS2_38,HF1,8,partial_pearson_controlling_SOH,30,1000,0.5706685216452323,0.3058062456507916,0.7529813391069692,1012
CS2_38,HF2,8,degradation_pearson,10,1000,0.0261654691598099,-0.05074998195510589,0.13320093075036443,986
CS2_38,HF2,8,degradation_spearman,10,1000,0.2271307707135291,0.08560303688464543,0.36348437792815924,986
CS2_38,HF2,8,partial_pearson_controlling_SOH,10,1000,-0.07486523824101715,-0.17934292491200207,0.05241106873312307,986
CS2_38,HF2,8,degradation_pearson,20,1000,0.025593420298940635,-0.054841270427384146,0.1490989362105224,986
CS2_38,HF2,8,degradation_spearman,20,1000,0.22874551993100287,0.06406387646790314,0.3591450471378743,986
CS2_38,HF2,8,partial_pearson_controlling_SOH,20,1000,-0.07673626283117638,-0.16535075226038984,0.06624316960943696,986
CS2_38,HF2,8,degradation_pearson,30,1000,0.023816060019059455,-0.05770740212792812,0.16035684106583387,986
CS2_38,HF2,8,degradation_spearman,30,1000,0.2114142005925756,0.04351425305511209,0.36159129221033653,986
CS2_38,HF2,8,partial_pearson_controlling_SOH,30,1000,-0.07628308668321164,-0.16284347223938078,0.10175719434423099,986
CS2_38,HF3,8,degradation_pearson,10,1000,0.1462009874115807,-0.05535232646503382,0.7174577652558978,982
CS2_38,HF3,8,degradation_spearman,10,1000,-0.210696163497525,-0.3295156312219229,-0.08053944215478068,982
CS2_38,HF3,8,partial_pearson_controlling_SOH,10,1000,-0.13852026189163508,-0.8074584845754509,0.012605086648105526,982
CS2_38,HF3,8,degradation_pearson,20,1000,0.1486527974672333,-0.052286274837524585,0.7131126083299243,982
CS2_38,HF3,8,degradation_spearman,20,1000,-0.20780086864865702,-0.34055496034282745,-0.04868059609426697,982
CS2_38,HF3,8,partial_pearson_controlling_SOH,20,1000,-0.13782396216755194,-0.8178770848001828,0.016377089751741576,982
CS2_38,HF3,8,degradation_pearson,30,1000,0.14484086204737118,-0.05310015875135933,0.7173129842709557,982
CS2_38,HF3,8,degradation_spearman,30,1000,-0.20903963599460268,-0.35489865839941165,-0.03190020471219421,982
CS2_38,HF3,8,partial_pearson_controlling_SOH,30,1000,-0.134871799584656,-0.8105158251006045,0.01570909350482247,982
CS2_38,HF4,8,degradation_pearson,10,1000,-0.13389384230497456,-0.2539701467214461,-0.013537646745574996,551
CS2_38,HF4,8,degradation_spearman,10,1000,-0.01786766781630175,-0.19650395786449076,0.1385016891454144,551
CS2_38,HF4,8,partial_pearson_controlling_SOH,10,1000,0.0361224599078942,-0.0789373975353579,0.15638015080506865,551
CS2_38,HF4,8,degradation_pearson,20,1000,-0.13352526784403607,-0.24349256040192913,-0.0007824647165101492,551
CS2_38,HF4,8,degradation_spearman,20,1000,-0.018280727273515297,-0.183611057060183,0.18055533184557013,551
CS2_38,HF4,8,partial_pearson_controlling_SOH,20,1000,0.03326883016045812,-0.07537834968861445,0.15918470595925188,551
CS2_38,HF4,8,degradation_pearson,30,1000,-0.12967750374712927,-0.23206141082865794,0.03311732135958244,551
CS2_38,HF4,8,degradation_spearman,30,1000,-0.008137434232641003,-0.18631464008506815,0.20823158456601257,551
CS2_38,HF4,8,partial_pearson_controlling_SOH,30,1000,0.035288345918019874,-0.09690501472193734,0.15302829918508737,551
CS2_38,HF5,8,degradation_pearson,10,1000,-0.10260948009795604,-0.22308388481073493,0.02099664818727736,551
CS2_38,HF5,8,degradation_spearman,10,1000,0.02007006058118576,-0.1487929010508319,0.18685145853419827,551
CS2_38,HF5,8,partial_pearson_controlling_SOH,10,1000,-0.06546125556976462,-0.15598635693485002,0.031477997202697144,551
CS2_38,HF5,8,degradation_pearson,20,1000,-0.10389322274496438,-0.2151021063870632,0.03819126696521755,551
CS2_38,HF5,8,degradation_spearman,20,1000,0.02258037455140523,-0.14003539737176196,0.23149000150565144,551
CS2_38,HF5,8,partial_pearson_controlling_SOH,20,1000,-0.06137079317419057,-0.16511189622963812,0.0320454156104375,551
CS2_38,HF5,8,degradation_pearson,30,1000,-0.1025684336171454,-0.21299452368352179,0.04813534626190646,551
CS2_38,HF5,8,degradation_spearman,30,1000,0.024783409218519344,-0.16712870586929526,0.21371338933396145,551
CS2_38,HF5,8,partial_pearson_controlling_SOH,30,1000,-0.061770545097736315,-0.15731817470024026,0.03128847238696503,551
CS2_38,HF6,8,degradation_pearson,10,1000,-0.03719426310925799,-0.12987337170356544,0.05897866299201045,551
CS2_38,HF6,8,degradation_spearman,10,1000,0.07898997774483366,-0.06920763375108846,0.22507328030802964,551
CS2_38,HF6,8,partial_pearson_controlling_SOH,10,1000,-0.13121953161236274,-0.20734458608627002,-0.04480607051565305,551
CS2_38,HF6,8,degradation_pearson,20,1000,-0.03607827535801324,-0.1173477879201202,0.0851073585044723,551
CS2_38,HF6,8,degradation_spearman,20,1000,0.07383033851248144,-0.07007126820147419,0.24084857363170542,551
CS2_38,HF6,8,partial_pearson_controlling_SOH,20,1000,-0.12752675685928705,-0.21236408557092856,-0.040749908730181285,551
CS2_38,HF6,8,degradation_pearson,30,1000,-0.03830668897367316,-0.1250071117655167,0.08517306894143867,551
CS2_38,HF6,8,degradation_spearman,30,1000,0.0771112934288965,-0.07394456584983165,0.2590148986641014,551
CS2_38,HF6,8,partial_pearson_controlling_SOH,30,1000,-0.126677011466542,-0.20663095781066707,-0.049471415445248065,551
CS2_38,HF7,8,degradation_pearson,10,1000,-0.08145042156164575,-0.14775047879923325,-0.03268307405726853,1012
CS2_38,HF7,8,degradation_spearman,10,1000,-0.21927959312903994,-0.35148031428162596,-0.06502725736734952,1012
CS2_38,HF7,8,partial_pearson_controlling_SOH,10,1000,0.5656488581129089,0.22303751595810797,0.8148543868911917,1012
CS2_38,HF7,8,degradation_pearson,20,1000,-0.07971793866858669,-0.16699323346343237,-0.02922546956370007,1012
CS2_38,HF7,8,degradation_spearman,20,1000,-0.2186373500706048,-0.35807881848395307,-0.053344165343280764,1012
CS2_38,HF7,8,partial_pearson_controlling_SOH,20,1000,0.5630578094356398,0.2836554880006746,0.7860513909603251,1012
CS2_38,HF7,8,degradation_pearson,30,1000,-0.0801572731047173,-0.1695756140441419,-0.0284179326947124,1012
CS2_38,HF7,8,degradation_spearman,30,1000,-0.21005166667940178,-0.37318559657302114,-0.026147173156721354,1012
CS2_38,HF7,8,partial_pearson_controlling_SOH,30,1000,0.5643440331159232,0.2873071155906712,0.7540100768196779,1012
CS2_38,HF8,8,degradation_pearson,10,1000,0.042651596393913145,-0.026619040544870243,0.16214153567785683,986
CS2_38,HF8,8,degradation_spearman,10,1000,0.24007479305068422,0.09872738963541385,0.3675803788546654,986
CS2_38,HF8,8,partial_pearson_controlling_SOH,10,1000,-0.11953891591002705,-0.22692152827837828,0.038754351770453194,986
CS2_38,HF8,8,degradation_pearson,20,1000,0.04329726054523736,-0.027995202373021454,0.17566114446253156,986
CS2_38,HF8,8,degradation_spearman,20,1000,0.23315945102442825,0.08138388588228168,0.3835850564336158,986
CS2_38,HF8,8,partial_pearson_controlling_SOH,20,1000,-0.11962194714029994,-0.2163276795147611,0.05062661579721765,986
CS2_38,HF8,8,degradation_pearson,30,1000,0.04156499639413477,-0.03169563792478053,0.1886370132766252,986
CS2_38,HF8,8,degradation_spearman,30,1000,0.2347041853982048,0.07197765202046935,0.3809553744567132,986
CS2_38,HF8,8,partial_pearson_controlling_SOH,30,1000,-0.11498572346955975,-0.22194352545045926,0.03327389723130221,986
CS2_38,HF1,12,degradation_pearson,10,1000,-0.11435501293730277,-0.2018471094397447,-0.0504369747591376,1008
CS2_38,HF1,12,degradation_spearman,10,1000,-0.24903473629787232,-0.38158775689872304,-0.08618681924096754,1008
CS2_38,HF1,12,partial_pearson_controlling_SOH,10,1000,0.5811313249492049,0.2474621009620552,0.8262246713000518,1008
CS2_38,HF1,12,degradation_pearson,20,1000,-0.11275088257855519,-0.22505310152180427,-0.046296798146449845,1008
CS2_38,HF1,12,degradation_spearman,20,1000,-0.2451981322042237,-0.41316440670494725,-0.053475298907950296,1008
CS2_38,HF1,12,partial_pearson_controlling_SOH,20,1000,0.5829867126976898,0.2792995600530386,0.803650512370026,1008
CS2_38,HF1,12,degradation_pearson,30,1000,-0.1085025796031436,-0.2370312744460215,-0.04294900082419391,1008
CS2_38,HF1,12,degradation_spearman,30,1000,-0.23183548824258454,-0.41797552432567947,-0.02147535409024641,1008
CS2_38,HF1,12,partial_pearson_controlling_SOH,30,1000,0.5806060436040316,0.30162250078487907,0.7748065146725377,1008
CS2_38,HF2,12,degradation_pearson,10,1000,0.07154414125630941,-0.005943114193815347,0.1667632875026134,982
CS2_38,HF2,12,degradation_spearman,10,1000,0.2287565907217827,0.06861705272251083,0.36607369136546336,982
CS2_38,HF2,12,partial_pearson_controlling_SOH,10,1000,-0.11246825138989884,-0.19594282609745245,-0.006089118073740033,982
CS2_38,HF2,12,degradation_pearson,20,1000,0.07286100204927409,-0.004051182586382913,0.1895650517270649,982
CS2_38,HF2,12,degradation_spearman,20,1000,0.2309865173611313,0.04551504780846544,0.3908112988088602,982
CS2_38,HF2,12,partial_pearson_controlling_SOH,20,1000,-0.11225344440418536,-0.18856657748452177,0.03312659774482688,982
CS2_38,HF2,12,degradation_pearson,30,1000,0.06858673206951231,-0.009103976242727756,0.21745222587312615,982
CS2_38,HF2,12,degradation_spearman,30,1000,0.22013590622626816,0.005414244552511242,0.3941158086048968,982
CS2_38,HF2,12,partial_pearson_controlling_SOH,30,1000,-0.11135978607029703,-0.18334658114922317,0.05045925527842727,982
CS2_38,HF3,12,degradation_pearson,10,1000,0.1285295675359347,-0.0539999333266917,0.6596270722935693,978
CS2_38,HF3,12,degradation_spearman,10,1000,-0.18827847181376095,-0.32930703036124115,-0.034740432437814564,978
CS2_38,HF3,12,partial_pearson_controlling_SOH,10,1000,-0.12102947050984955,-0.7691363124122624,0.013165856033100094,978
CS2_38,HF3,12,degradation_pearson,20,1000,0.12988174030159827,-0.07027006730570794,0.6224267116750726,978
CS2_38,HF3,12,degradation_spearman,20,1000,-0.19389792197628578,-0.36556655860881543,0.02314897922346404,978
CS2_38,HF3,12,partial_pearson_controlling_SOH,20,1000,-0.12232949143103028,-0.7043382974697605,0.014768588017545553,978
CS2_38,HF3,12,degradation_pearson,30,1000,0.12850085414184964,-0.06088404059460431,0.6036696281893131,978
CS2_38,HF3,12,degradation_spearman,30,1000,-0.18939659763457944,-0.3802253788451177,0.05601191483427921,978
CS2_38,HF3,12,partial_pearson_controlling_SOH,30,1000,-0.12338464026762397,-0.7038517363239045,0.014797841734085384,978
CS2_38,HF4,12,degradation_pearson,10,1000,-0.11833875714360921,-0.22070368313599475,0.04865921978927466,550
CS2_38,HF4,12,degradation_spearman,10,1000,-0.007185810293940019,-0.18482287487970944,0.18514757451578862,550
CS2_38,HF4,12,partial_pearson_controlling_SOH,10,1000,-0.06626406056674466,-0.20256506327815943,0.05174963536547634,550
CS2_38,HF4,12,degradation_pearson,20,1000,-0.12407961747678088,-0.2163258728509283,0.07511438066001912,550
CS2_38,HF4,12,degradation_spearman,20,1000,-0.0061496876955048005,-0.19720703697118705,0.2188970587421593,550
CS2_38,HF4,12,partial_pearson_controlling_SOH,20,1000,-0.069702773130856,-0.2195893122577675,0.03798819036467472,550
CS2_38,HF4,12,degradation_pearson,30,1000,-0.12420106099803405,-0.20109213835930442,0.07313031660982948,550
CS2_38,HF4,12,degradation_spearman,30,1000,0.0021727387189252726,-0.1946880452062257,0.24826910111461778,550
CS2_38,HF4,12,partial_pearson_controlling_SOH,30,1000,-0.06201294189337961,-0.23947458865140722,0.032164334949635845,550
CS2_38,HF5,12,degradation_pearson,10,1000,-0.07818620522193029,-0.1889944230655083,0.10125994613274969,550
CS2_38,HF5,12,degradation_spearman,10,1000,0.09338973456971028,-0.08184366794529789,0.29533387384387666,550
CS2_38,HF5,12,partial_pearson_controlling_SOH,10,1000,-0.11410586828466171,-0.22756515074122907,-0.03257749358014293,550
CS2_38,HF5,12,degradation_pearson,20,1000,-0.07415765482564156,-0.1913929277637721,0.13836483942472236,550
CS2_38,HF5,12,degradation_spearman,20,1000,0.10849415024494691,-0.10754663397448434,0.33387531425721434,550
CS2_38,HF5,12,partial_pearson_controlling_SOH,20,1000,-0.11309500259475745,-0.2302236387936872,-0.0267681000221341,550
CS2_38,HF5,12,degradation_pearson,30,1000,-0.07769555636392483,-0.16701028641676516,0.14251701512524875,550
CS2_38,HF5,12,degradation_spearman,30,1000,0.10130675547838405,-0.09403178625347597,0.3569639445165018,550
CS2_38,HF5,12,partial_pearson_controlling_SOH,30,1000,-0.11304532848103471,-0.23471260383304243,-0.031133877511818113,550
CS2_38,HF6,12,degradation_pearson,10,1000,0.0008386411927332768,-0.08849493600844832,0.1781916448288698,550
CS2_38,HF6,12,degradation_spearman,10,1000,0.18033862548051402,0.014318017561894606,0.35793400183452967,550
CS2_38,HF6,12,partial_pearson_controlling_SOH,10,1000,-0.17920442982312662,-0.27653816768857853,-0.11478827955259586,550
CS2_38,HF6,12,degradation_pearson,20,1000,0.0044548044212208236,-0.0925276110248207,0.17999409379089926,550
CS2_38,HF6,12,degradation_spearman,20,1000,0.18707692343330573,0.0007706365532263334,0.38066865791928495,550
CS2_38,HF6,12,partial_pearson_controlling_SOH,20,1000,-0.17856385351621046,-0.27935103548885526,-0.11045175895004468,550
CS2_38,HF6,12,degradation_pearson,30,1000,0.0025692721481531612,-0.081502670590807,0.1669476586527071,550
CS2_38,HF6,12,degradation_spearman,30,1000,0.19040117740362553,0.0003185266698834475,0.3870739981911058,550
CS2_38,HF6,12,partial_pearson_controlling_SOH,30,1000,-0.17709188912648027,-0.2707868501369388,-0.11225977211061144,550
CS2_38,HF7,12,degradation_pearson,10,1000,-0.1124625864692104,-0.19204739904105733,-0.04788303693185366,1008
CS2_38,HF7,12,degradation_spearman,10,1000,-0.2463248621443011,-0.3837864019279255,-0.07918629860121294,1008
CS2_38,HF7,12,partial_pearson_controlling_SOH,10,1000,0.5722410415643745,0.252502902438764,0.8129369200777952,1008
CS2_38,HF7,12,degradation_pearson,20,1000,-0.11181941621934705,-0.2103985421115708,-0.045828431269430765,1008
